,in,,out
1591540199999,3.24353597E10,1591540199999,3.24353597E10
1591543799999,3.38160722E10,1591543799999,3.38160722E10
1591547399999,3.5828081E10,1591547399999,3.5828081E10
1591550999999,3.8306726E10,1591550999999,3.8306726E10
1591554599999,4.1411199E10,1591554599999,4.1411199E10
1591558199999,3.9571173E10,1591558199999,3.9571173E10
1591561799999,3.32990833E10,1591561799999,3.32990833E10
1591565399999,2.64911155E10,1591565399999,2.64911155E10
1591568999999,2.18009764E10,1591568999999,2.18009764E10
1591572599999,1.84213668E10,1591572599999,1.84213668E10
1591576199999,1.68624159E10,1591576199999,1.68624159E10
1591579799999,1.48650312E10,1591579799999,1.48650312E10
1591583399999,1.53036042E10,1591583399999,1.53036042E10
1591586999999,1.80916204E10,1591586999999,1.80916204E10
1591590599999,2.5708802E10,1591590599999,2.5708802E10
1591594199999,3.9264358E10,1591594199999,3.9264358E10
1591597799999,4.7452889E10,1591597799999,4.7452889E10
1591601399999,5.0053042E10,1591601399999,5.0053042E10
1591604999999,4.7434088E10,1591604999999,4.7434088E10
1591608599999,5.0302214E10,1591608599999,5.0302214E10
1591612199999,5.1501191E10,1591612199999,5.1501191E10
1591615799999,4.9470009E10,1591615799999,4.9470009E10
1591619399999,4.7620428E10,1591619399999,4.7620428E10
1591622999999,4.1871196E10,1591622999999,4.1871196E10
1591626599999,3.9633809E10,1591626599999,3.9633809E10
1591630199999,3.9187317E10,1591630199999,3.9187317E10
1591633799999,3.9692108E10,1591633799999,3.9692108E10
1591637399999,4.0982868E10,1591637399999,4.0982868E10
1591640999999,4.1588523E10,1591640999999,4.1588523E10
1591644599999,4.0083218E10,1591644599999,4.0083218E10
1591648199999,3.33830431E10,1591648199999,3.33830431E10
1591651799999,2.71640023E10,1591651799999,2.71640023E10
1591655399999,2.29624709E10,1591655399999,2.29624709E10
1591658999999,2.09763574E10,1591658999999,2.09763574E10
1591662599999,1.82571684E10,1591662599999,1.82571684E10
1591666199999,1.7515518E10,1591666199999,1.7515518E10
1591669799999,1.87613307E10,1591669799999,1.87613307E10
1591673399999,2.03048858E10,1591673399999,2.03048858E10
1591676999999,2.68046868E10,1591676999999,2.68046868E10
1591680599999,3.8452453E10,1591680599999,3.8452453E10
1591684199999,4.8572056E10,1591684199999,4.8572056E10
1591687799999,5.0766651E10,1591687799999,5.0766651E10
1591691399999,4.7379489E10,1591691399999,4.7379489E10
1591694999999,5.0957312E10,1591694999999,5.0957312E10
1591698599999,5.0221105E10,1591698599999,5.0221105E10
1591702199999,5.0537619E10,1591702199999,5.0537619E10
1591705799999,4.6737183E10,1591705799999,4.6737183E10
1591709399999,4.0135717E10,1591709399999,4.0135717E10
1591712999999,3.7140972E10,1591712999999,3.7140972E10
1591716599999,3.5613143E10,1591716599999,3.5613143E10
1591720199999,3.5666514E10,1591720199999,3.5666514E10
1591723799999,3.9023915E10,1591723799999,3.9023915E10
1591727399999,4.1363313E10,1591727399999,4.1363313E10
1591730999999,3.9565267E10,1591730999999,3.9565267E10
1591734599999,3.4135212E10,1591734599999,3.4135212E10
1591738199999,2.72134615E10,1591738199999,2.72134615E10
1591741799999,2.24168899E10,1591741799999,2.24168899E10
1591745399999,2.07058964E10,1591745399999,2.07058964E10
1591748999999,1.85872794E10,1591748999999,1.85872794E10
1591752599999,1.7670058E10,1591752599999,1.7670058E10
1591756199999,1.68811428E10,1591756199999,1.68811428E10
1591759799999,2.07929344E10,1591759799999,2.07929344E10
1591763399999,2.88919634E10,1591763399999,2.88919634E10
1591766999999,4.0237335E10,1591766999999,4.0237335E10
1591770599999,4.802596E10,1591770599999,4.802596E10
1591774199999,5.1338899E10,1591774199999,5.1338899E10
1591777799999,4.7554941E10,1591777799999,4.7554941E10
1591781399999,4.9453269E10,1591781399999,4.9453269E10
1591784999999,5.0261946E10,1591784999999,5.0261946E10
1591788599999,4.9609699E10,1591788599999,4.9609699E10
1591792199999,4.5189239E10,1591792199999,4.5189239E10
1591795799999,3.7785584E10,1591795799999,3.7785584E10
1591799399999,3.5273662E10,1591799399999,3.5273662E10
1591802999999,3.4696671E10,1591802999999,3.4696671E10
1591806599999,3.5468161E10,1591806599999,3.5468161E10
1591810199999,3.7755179E10,1591810199999,3.7755179E10
1591813799999,4.1160335E10,1591813799999,4.1160335E10
1591817399999,3.9224832E10,1591817399999,3.9224832E10
1591820999999,3.4101207E10,1591820999999,3.4101207E10
1591824599999,2.82863739E10,1591824599999,2.82863739E10
1591828199999,2.29068022E10,1591828199999,2.29068022E10
1591831799999,1.93518367E10,1591831799999,1.93518367E10
1591835399999,1.84517571E10,1591835399999,1.84517571E10
1591838999999,1.59809362E10,1591838999999,1.59809362E10
1591842599999,1.57833718E10,1591842599999,1.57833718E10
1591846199999,1.94776371E10,1591846199999,1.94776371E10
1591849799999,2.72996413E10,1591849799999,2.72996413E10
1591853399999,3.904587E10,1591853399999,3.904587E10
1591856999999,4.7599866E10,1591856999999,4.7599866E10
1591860599999,5.1236659E10,1591860599999,5.1236659E10
1591864199999,4.4571935E10,1591864199999,4.4571935E10
1591867799999,4.6825361E10,1591867799999,4.6825361E10
1591871399999,4.7142253E10,1591871399999,4.7142253E10
1591874999999,4.7164797E10,1591874999999,4.7164797E10
1591878599999,4.3163447E10,1591878599999,4.3163447E10
1591882199999,3.6988207E10,1591882199999,3.6988207E10
1591885799999,3.4554921E10,1591885799999,3.4554921E10
1591889399999,3.38509107E10,1591889399999,3.38509107E10
1591892999999,3.39501548E10,1591892999999,3.39501548E10
1591896599999,3.5370467E10,1591896599999,3.5370467E10
1591900199999,3.867646E10,1591900199999,3.867646E10
1591903799999,3.7744239E10,1591903799999,3.7744239E10
1591907399999,3.29128735E10,1591907399999,3.29128735E10
1591910999999,2.68914811E10,1591910999999,2.68914811E10
1591914599999,2.2437974E10,1591914599999,2.2437974E10
1591918199999,1.93501573E10,1591918199999,1.93501573E10
1591921799999,1.84191508E10,1591921799999,1.84191508E10
1591925399999,1.81482578E10,1591925399999,1.81482578E10
1591928999999,1.67181332E10,1591928999999,1.67181332E10
1591932599999,2.1119316E10,1591932599999,2.1119316E10
1591936199999,2.73618903E10,1591936199999,2.73618903E10
1591939799999,3.7622256E10,1591939799999,3.7622256E10
1591943399999,4.5438632E10,1591943399999,4.5438632E10
1591946999999,4.7669993E10,1591946999999,4.7669993E10
1591950599999,4.3195867E10,1591950599999,4.3195867E10
1591954199999,4.3566494E10,1591954199999,4.3566494E10
1591957799999,4.4942885E10,1591957799999,4.4942885E10
1591961399999,4.3328569E10,1591961399999,4.3328569E10
1591964999999,3.8173962E10,1591964999999,3.8173962E10
1591968599999,3.3835606E10,1591968599999,3.3835606E10
1591972199999,3.2781695E10,1591972199999,3.2781695E10
1591975799999,3.16123054E10,1591975799999,3.16123054E10
1591979399999,3.17629768E10,1591979399999,3.17629768E10
1591982999999,3.33211197E10,1591982999999,3.33211197E10
1591986599999,3.5780878E10,1591986599999,3.5780878E10
1591990199999,3.545541E10,1591990199999,3.545541E10
1591993799999,3.25047624E10,1591993799999,3.25047624E10
1591997399999,2.84630917E10,1591997399999,2.84630917E10
1592000999999,2.3586986E10,1592000999999,2.3586986E10
1592004599999,2.14823752E10,1592004599999,2.14823752E10
1592008199999,1.81669929E10,1592008199999,1.81669929E10
1592011799999,1.60339599E10,1592011799999,1.60339599E10
1592015399999,1.6165845E10,1592015399999,1.6165845E10
1592018999999,1.77918833E10,1592018999999,1.77918833E10
1592022599999,2.16578765E10,1592022599999,2.16578765E10
1592026199999,2.44668273E10,1592026199999,2.44668273E10
1592029799999,2.65011876E10,1592029799999,2.65011876E10
1592033399999,2.5818966E10,1592033399999,2.5818966E10
1592036999999,2.64590889E10,1592036999999,2.64590889E10
1592040599999,2.70507848E10,1592040599999,2.70507848E10
1592044199999,2.67608535E10,1592044199999,2.67608535E10
1592047799999,2.67637555E10,1592047799999,2.67637555E10
1592051399999,2.63249039E10,1592051399999,2.63249039E10
1592054999999,2.65663693E10,1592054999999,2.65663693E10
1592058599999,2.6227966E10,1592058599999,2.6227966E10
1592062199999,2.6927913E10,1592062199999,2.6927913E10
1592065799999,2.8826114E10,1592065799999,2.8826114E10
1592069399999,3.20387441E10,1592069399999,3.20387441E10
1592072999999,3.32908237E10,1592072999999,3.32908237E10
1592076599999,3.36964116E10,1592076599999,3.36964116E10
1592080199999,3.17170237E10,1592080199999,3.17170237E10
1592083799999,2.76991529E10,1592083799999,2.76991529E10
1592087399999,2.17872466E10,1592087399999,2.17872466E10
1592090999999,1.93475441E10,1592090999999,1.93475441E10
1592094599999,1.69313352E10,1592094599999,1.69313352E10
1592098199999,1.44122972E10,1592098199999,1.44122972E10
1592101799999,1.51035494E10,1592101799999,1.51035494E10
1592105399999,1.7011584E10,1592105399999,1.7011584E10
1592108999999,1.87810222E10,1592108999999,1.87810222E10
1592112599999,2.26192364E10,1592112599999,2.26192364E10
1592116199999,2.53090324E10,1592116199999,2.53090324E10
1592119799999,2.61359084E10,1592119799999,2.61359084E10
1592123399999,2.74048143E10,1592123399999,2.74048143E10
1592126999999,2.66555965E10,1592126999999,2.66555965E10
1592130599999,2.72374764E10,1592130599999,2.72374764E10
1592134199999,2.7143639E10,1592134199999,2.7143639E10
1592137799999,2.80359649E10,1592137799999,2.80359649E10
1592141399999,2.85353533E10,1592141399999,2.85353533E10
1592144999999,2.90833633E10,1592144999999,2.90833633E10
1592148599999,3.08756378E10,1592148599999,3.08756378E10
1592152199999,3.22146836E10,1592152199999,3.22146836E10
1592155799999,3.5095871E10,1592155799999,3.5095871E10
1592159399999,3.7874065E10,1592159399999,3.7874065E10
1592162999999,3.6761211E10,1592162999999,3.6761211E10
1592166599999,3.21972081E10,1592166599999,3.21972081E10
1592170199999,2.65487483E10,1592170199999,2.65487483E10
1592173799999,2.11493929E10,1592173799999,2.11493929E10
1592177399999,1.79850506E10,1592177399999,1.79850506E10
1592180999999,1.6429783E10,1592180999999,1.6429783E10
1592184599999,1.59961313E10,1592184599999,1.59961313E10
1592188199999,1.73528637E10,1592188199999,1.73528637E10
1592191799999,2.07759565E10,1592191799999,2.07759565E10
1592195399999,2.8231383E10,1592195399999,2.8231383E10
1592198999999,3.9449362E10,1592198999999,3.9449362E10
1592202599999,4.6577775E10,1592202599999,4.6577775E10
1592206199999,4.7476093E10,1592206199999,4.7476093E10
1592209799999,4.4120437E10,1592209799999,4.4120437E10
1592213399999,4.5444854E10,1592213399999,4.5444854E10
1592216999999,4.6207697E10,1592216999999,4.6207697E10
1592220599999,4.7261819E10,1592220599999,4.7261819E10
1592224199999,4.2839618E10,1592224199999,4.2839618E10
1592227799999,3.7790478E10,1592227799999,3.7790478E10
1592231399999,3.5196056E10,1592231399999,3.5196056E10
1592234999999,3.39742454E10,1592234999999,3.39742454E10
1592238599999,3.5235418E10,1592238599999,3.5235418E10
1592242199999,3.6056605E10,1592242199999,3.6056605E10
1592245799999,3.9466795E10,1592245799999,3.9466795E10
1592249399999,3.8121144E10,1592249399999,3.8121144E10
1592252999999,3.28429609E10,1592252999999,3.28429609E10
1592256599999,2.67719045E10,1592256599999,2.67719045E10
1592260199999,2.13085798E10,1592260199999,2.13085798E10
1592263799999,1.82042542E10,1592263799999,1.82042542E10
1592267399999,1.82123336E10,1592267399999,1.82123336E10
1592270999999,1.62470308E10,1592270999999,1.62470308E10
1592274599999,1.45959608E10,1592274599999,1.45959608E10
1592278199999,1.85305866E10,1592278199999,1.85305866E10
1592281799999,2.67943854E10,1592281799999,2.67943854E10
1592285399999,3.8071362E10,1592285399999,3.8071362E10
1592288999999,4.6971474E10,1592288999999,4.6971474E10
1592292599999,5.0108695E10,1592292599999,5.0108695E10
1592296199999,4.6352642E10,1592296199999,4.6352642E10
1592299799999,4.6906839E10,1592299799999,4.6906839E10
1592303399999,4.8923591E10,1592303399999,4.8923591E10
1592306999999,4.8781554E10,1592306999999,4.8781554E10
1592310599999,4.6127976E10,1592310599999,4.6127976E10
1592314199999,4.0159109E10,1592314199999,4.0159109E10
1592317799999,3.7458751E10,1592317799999,3.7458751E10
1592321399999,3.5445256E10,1592321399999,3.5445256E10
1592324999999,3.5436491E10,1592324999999,3.5436491E10
1592328599999,3.7534704E10,1592328599999,3.7534704E10
1592332199999,3.9799775E10,1592332199999,3.9799775E10
1592335799999,3.7978853E10,1592335799999,3.7978853E10
1592339399999,3.34098985E10,1592339399999,3.34098985E10
1592342999999,2.78995784E10,1592342999999,2.78995784E10
1592346599999,2.1774934E10,1592346599999,2.1774934E10
1592350199999,2.03581809E10,1592350199999,2.03581809E10
1592353799999,1.77170432E10,1592353799999,1.77170432E10
1592357399999,1.64769495E10,1592357399999,1.64769495E10
1592360999999,1.66068746E10,1592360999999,1.66068746E10
1592364599999,2.04620902E10,1592364599999,2.04620902E10
1592368199999,2.65931059E10,1592368199999,2.65931059E10
1592371799999,3.8422487E10,1592371799999,3.8422487E10
1592375399999,4.6962029E10,1592375399999,4.6962029E10
1592378999999,4.8302051E10,1592378999999,4.8302051E10
1592382599999,4.6007153E10,1592382599999,4.6007153E10
1592386199999,4.7234679E10,1592386199999,4.7234679E10
1592389799999,4.8092201E10,1592389799999,4.8092201E10
1592393399999,4.6381928E10,1592393399999,4.6381928E10
1592396999999,4.2960015E10,1592396999999,4.2960015E10
1592400599999,3.6989899E10,1592400599999,3.6989899E10
1592404199999,3.42081065E10,1592404199999,3.42081065E10
1592407799999,3.29006305E10,1592407799999,3.29006305E10
1592411399999,3.26511718E10,1592411399999,3.26511718E10
1592414999999,3.523303E10,1592414999999,3.523303E10
1592418599999,3.8499344E10,1592418599999,3.8499344E10
1592422199999,3.7842465E10,1592422199999,3.7842465E10
1592425799999,3.32649165E10,1592425799999,3.32649165E10
1592429399999,2.85836943E10,1592429399999,2.85836943E10
1592432999999,2.34067538E10,1592432999999,2.34067538E10
1592436599999,2.17578086E10,1592436599999,2.17578086E10
1592440199999,2.00927724E10,1592440199999,2.00927724E10
1592443799999,1.83951217E10,1592443799999,1.83951217E10
1592447399999,1.69259459E10,1592447399999,1.69259459E10
1592450999999,2.09005609E10,1592450999999,2.09005609E10
1592454599999,2.7903146E10,1592454599999,2.7903146E10
1592458199999,3.747856E10,1592458199999,3.747856E10
1592461799999,4.380047E10,1592461799999,4.380047E10
1592465399999,4.567439E10,1592465399999,4.567439E10
1592468999999,4.3435938E10,1592468999999,4.3435938E10
1592472599999,4.4607017E10,1592472599999,4.4607017E10
1592476199999,4.3077403E10,1592476199999,4.3077403E10
1592479799999,4.0699716E10,1592479799999,4.0699716E10
1592483399999,3.7255102E10,1592483399999,3.7255102E10
1592486999999,3.33729157E10,1592486999999,3.33729157E10
1592490599999,3.13166848E10,1592490599999,3.13166848E10
1592494199999,3.11036088E10,1592494199999,3.11036088E10
1592497799999,3.15736535E10,1592497799999,3.15736535E10
1592501399999,3.27285023E10,1592501399999,3.27285023E10
1592504999999,3.4879279E10,1592504999999,3.4879279E10
1592508599999,3.5086193E10,1592508599999,3.5086193E10
1592512199999,3.31636306E10,1592512199999,3.31636306E10
1592515799999,2.86018376E10,1592515799999,2.86018376E10
1592519399999,2.27575009E10,1592519399999,2.27575009E10
1592522999999,1.96420936E10,1592522999999,1.96420936E10
1592526599999,1.76955822E10,1592526599999,1.76955822E10
1592530199999,1.62358395E10,1592530199999,1.62358395E10
1592533799999,1.33356022E10,1592533799999,1.33356022E10
1592537399999,1.42759731E10,1592537399999,1.42759731E10
1592540999999,1.87522212E10,1592540999999,1.87522212E10
1592544599999,2.25004175E10,1592544599999,2.25004175E10
1592548199999,2.51738092E10,1592548199999,2.51738092E10
1592551799999,2.67165184E10,1592551799999,2.67165184E10
1592555399999,2.71706972E10,1592555399999,2.71706972E10
1592558999999,2.54311916E10,1592558999999,2.54311916E10
1592562599999,2.52413727E10,1592562599999,2.52413727E10
1592566199999,2.39688253E10,1592566199999,2.39688253E10
1592569799999,2.35165123E10,1592569799999,2.35165123E10
1592573399999,2.37286646E10,1592573399999,2.37286646E10
1592576999999,2.32268472E10,1592576999999,2.32268472E10
1592580599999,2.36619981E10,1592580599999,2.36619981E10
1592584199999,2.46116352E10,1592584199999,2.46116352E10
1592587799999,2.64823849E10,1592587799999,2.64823849E10
1592591399999,2.80359854E10,1592591399999,2.80359854E10
1592594999999,2.81606472E10,1592594999999,2.81606472E10
1592598599999,2.70667469E10,1592598599999,2.70667469E10
1592602199999,2.42791649E10,1592602199999,2.42791649E10
1592605799999,2.06361969E10,1592605799999,2.06361969E10
1592609399999,1.78936074E10,1592609399999,1.78936074E10
1592612999999,1.652463E10,1592612999999,1.652463E10
1592616599999,1.45497784E10,1592616599999,1.45497784E10
1592620199999,1.31105024E10,1592620199999,1.31105024E10
1592623799999,1.409314E10,1592623799999,1.409314E10
1592627399999,1.7118679E10,1592627399999,1.7118679E10
1592630999999,2.0141226E10,1592630999999,2.0141226E10
1592634599999,2.22323712E10,1592634599999,2.22323712E10
